
NOTICE: Existing SQLite export found: profiles/gan_profile.sqlite
        It is assumed file was previously exported from: profiles/gan_profile.nsys-rep
        Consider using --force-export=true if needed.

Processing [profiles/gan_profile.sqlite] with [/opt/nvidia/nsight-systems/2025.3.2/host-linux-x64/reports/cuda_api_gpu_sum.py]... 

 ** CUDA Summary (API/Kernels/MemOps) (cuda_api_gpu_sum):

 Time (%)  Total Time (ns)  Instances    Avg (ns)      Med (ns)     Min (ns)    Max (ns)   StdDev (ns)    Category                                                 Operation                                              
      0.9      184,316,796        650     283,564.3     284,863.0     269,151     294,686       4,910.5  CUDA_KERNEL  triton_red_fused_convolution_backward_10                                                            
      0.9      183,468,896        653     280,963.1     272,574.0     267,486     307,583      13,655.4  CUDA_KERNEL  triton_poi_fused_pixel_shuffle_79                                                                   
      0.8      155,878,685        761     204,834.0     196,319.0     191,199     242,208      16,382.6  CUDA_KERNEL  triton_poi_fused_add_leaky_relu_backward_74                                                         
      0.8      154,987,411         61   2,540,777.2   2,514,069.0   2,502,965   2,605,717      39,440.3  CUDA_KERNEL  triton_poi_fused__to_copy_cat_convolution_52                                                        
      0.8      151,690,175        160     948,063.6     871,116.5     865,372   1,101,692     104,924.3  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_pixel_unshuffle_8                                              
      0.8      147,732,877        174     849,039.5     811,661.0     802,109     929,276      50,794.9  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_89                                                             
      0.7      133,615,139        394     339,124.7     329,326.5     324,350     362,686      14,422.2  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_pixel_unshuffle_12                                             
      0.7      132,387,679        409     323,686.3     321,247.0     315,102     343,166       9,263.7  CUDA_KERNEL  triton_poi_fused__to_copy_cat_convolution_55                                                        
      0.6      117,292,560        531     220,889.9     217,663.0     214,431     228,511       4,883.0  CUDA_KERNEL  triton_poi_fused_pixel_unshuffle_0                                                                  
      0.6      113,992,615        743     153,422.1     145,567.0     134,079     204,447      19,834.0  CUDA_KERNEL  triton_red_fused_convolution_backward_14                                                            
      0.6      112,777,613        531     212,387.2     198,464.0     191,776     242,751      18,347.7  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_49                             
      0.6      111,565,439      1,379      80,903.1      80,095.0      73,727     104,448       5,412.1  CUDA_KERNEL  triton_red_fused_convolution_backward_85                                                            
      0.5      101,261,842        122     830,015.1     779,693.0     773,245     954,364      71,213.8  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_3                                                              
      0.5       92,308,803    190,761         483.9         450.0         250      34,651         668.8  CUDA_API     cudaStreamIsCapturing_v10000                                                                        
      0.5       91,056,062        853     106,748.0      99,936.0      92,512     122,592       9,493.7  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_16                                                             
      0.4       81,102,841        386     210,111.0     197,055.0     194,527     241,311      18,006.0  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_83                                                             
      0.4       78,245,076        145     539,621.2     533,085.0     528,861     556,733      10,233.1  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_leaky_relu_84                                                 
      0.4       76,103,224    190,445         399.6         340.0         300     564,667       2,244.9  CUDA_API     cudaEventDestroy                                                                                    
      0.4       71,841,267        637     112,780.6     107,872.0      96,128     131,775       8,748.4  CUDA_KERNEL  triton_red_fused_convolution_backward_1                                                             
      0.4       69,554,481        460     151,205.4     134,656.0     132,512     238,719      37,693.4  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_leaky_relu_51                                                 
      0.3       64,846,052        637     101,799.1     101,567.0      94,496     105,184         902.3  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_21                                                             
      0.3       56,456,273        745      75,780.2      68,640.0      65,216     121,599      18,170.1  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_leaky_relu_75                                                 
      0.2       46,114,992        531      86,845.6      86,912.0      84,128      88,416         590.4  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_77                                                             
      0.2       46,084,116        531      86,787.4      86,848.0      84,864      88,448         526.2  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_78                                                             
      0.2       44,751,948      1,069      41,863.4      40,864.0      31,680      48,800       2,711.2  CUDA_KERNEL  triton_red_fused_convolution_backward_18                                                            
      0.2       36,533,739         88     415,156.1     317,065.5      12,121   1,401,247     278,092.1  CUDA_API     cudaMalloc                                                                                          
      0.2       35,742,755        639      55,935.5      53,599.0      48,000      63,615       4,336.0  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_46                             
      0.2       35,289,796        743      47,496.4      46,752.0      37,024      59,328       5,444.4  CUDA_KERNEL  triton_red_fused_leaky_relu_leaky_relu_backward_mul_sum_75                                          
      0.2       32,719,215         26   1,258,431.3     610,234.0      19,111   4,331,738   1,606,112.8  CUDA_API     cuLibraryLoadData                                                                                   
      0.2       31,600,577        743      42,531.1      41,823.0      38,816      49,280       2,545.0  CUDA_KERNEL  triton_red_fused_leaky_relu_mul_sum_76                                                              
      0.2       30,584,950        743      41,164.1      40,000.0      33,696      49,664       3,069.8  CUDA_KERNEL  triton_red_fused_convolution_backward_24                                                            
      0.2       30,260,514        743      40,727.5      37,632.0      35,360      58,912       6,921.0  CUDA_KERNEL  triton_poi_fused_pixel_shuffle_71                                                                   
      0.1       26,866,535          1  26,866,535.0  26,866,535.0  26,866,535  26,866,535           0.0  CUDA_API     cudaProfilerStop                                                                                    
      0.1       25,280,883        531      47,609.9      40,096.0      37,408      61,535      11,185.1  CUDA_KERNEL  triton_poi_fused__to_copy_cat_convolution_57                                                        
      0.1       24,484,620         44     556,468.6     139,055.5       7,328   1,945,497     813,442.0  CUDA_KERNEL  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::…
      0.1       23,464,353        531      44,189.0      44,127.0      42,336      45,792         609.7  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_pixel_unshuffle_27                                             
      0.1       17,419,319        743      23,444.6      22,848.0      20,192      29,792       2,155.7  CUDA_KERNEL  triton_red_fused_convolution_backward_29                                                            
      0.1       16,781,011        531      31,602.7      31,648.0      30,560      32,928         524.6  CUDA_KERNEL  triton_poi_fused_cat_65                                                                             
      0.1       16,532,300      1,273      12,986.9      12,768.0      10,912      16,768       1,002.7  CUDA_KERNEL  triton_red_fused_convolution_backward_73                                                            
      0.1       15,373,642        440      34,940.1      35,424.0      19,135      37,760       3,006.6  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.1       13,350,073         45     296,668.3      40,512.0      18,530   7,947,220   1,179,467.5  CUDA_API     cuLibraryUnload                                                                                     
      0.1       13,334,252         23     579,750.1     376,255.0       5,408   3,644,978     776,364.2  CUDA_KERNEL  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
      0.1       12,478,206          6   2,079,701.0   2,066,678.5   1,936,513   2,342,392     146,282.7  CUDA_API     cudaGetDeviceProperties_v2_v12000                                                                   
      0.1       11,424,750        531      21,515.5      21,440.0      20,384      26,208         637.2  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_71                                                             
      0.1       11,073,452        743      14,903.7      14,944.0      10,112      16,224         540.3  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_36                                                             
      0.1       10,444,406      1,281       8,153.3       7,904.0       3,680      12,064         986.2  CUDA_KERNEL  triton_red_fused_convolution_backward_33                                                            
      0.1       10,301,530         22     468,251.4     468,142.0     466,142     471,198       1,406.7  CUDA_KERNEL  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
      0.0        7,618,019         77      98,935.3       7,616.0       1,600     292,831     126,503.4  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)8, at::native::bfloat16_copy_kernel_cuda(at::Te…
      0.0        7,605,154         17     447,362.0     490,813.0       2,190     929,694     271,365.4  CUDA_API     cudaFree                                                                                            
      0.0        7,525,028        531      14,171.4      14,080.0      12,928      15,712         605.9  CUDA_KERNEL  triton_poi_fused_cat_62                                                                             
      0.0        7,365,892         11     669,626.5     307,647.0       2,240   3,098,420   1,050,973.7  CUDA_KERNEL  void nhwcAddPaddingKernel<__nv_bfloat16, __nv_bfloat16, float, (bool)1, (cudnnKernelDataType_t)0>(i…
      0.0        7,286,118         11     662,374.4     662,686.0     660,541     663,422         878.6  CUDA_KERNEL  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0        7,102,912        641      11,081.0      10,080.0       8,672      17,183       2,481.6  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_31                                                             
      0.0        7,048,133        531      13,273.3      11,712.0       8,512      18,464       2,680.3  CUDA_KERNEL  triton_per_fused_leaky_relu_leaky_relu_backward_mul_sum_62                                          
      0.0        7,029,315        531      13,237.9      13,152.0       8,544      14,720         568.6  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_64                                                             
      0.0        6,906,724        531      13,007.0      12,992.0       8,544      14,016         487.0  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_65                                                             
      0.0        6,458,378         11     587,125.3     587,230.0     585,854     587,966         637.9  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
      0.0        6,001,628        128      46,887.7       3,205.0       2,460     702,874      92,024.7  CUDA_API     cudaStreamCreateWithPriority                                                                        
      0.0        5,967,895        226      26,406.6       4,940.0         850   3,694,646     251,189.6  CUDA_API     cudaLaunchKernelExC_v11060                                                                          
      0.0        5,950,539        743       8,008.8       7,904.0       3,872       9,792         578.6  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_54                                                             
      0.0        5,828,898        743       7,845.1       7,712.0       4,064       9,600         591.4  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_53                                                             
      0.0        5,822,019        743       7,835.8       7,776.0       4,608       8,864         321.0  CUDA_KERNEL  triton_red_fused_convolution_backward_39                                                            
      0.0        5,333,134        850       6,274.3       5,568.0       5,056       8,896       1,305.0  CUDA_KERNEL  triton_red_fused__to_copy_convolution_backward_6                                                    
      0.0        5,268,812          4   1,317,203.0   1,498,298.0     459,519   1,812,697     643,846.9  CUDA_KERNEL  sm80_xmma_wgrad_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize32x128x32_stage4_w…
      0.0        5,158,761        637       8,098.5       8,128.0       4,416       9,120         371.5  CUDA_KERNEL  triton_red_fused_leaky_relu_mul_sum_63                                                              
      0.0        5,150,411        425      12,118.6      12,096.0      11,744      18,688         363.0  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_leaky_relu_54                                                 
      0.0        5,120,515          3   1,706,838.3   2,228,707.0     256,082   2,635,726   1,272,767.3  CUDA_API     cudaGraphInstantiateWithFlags_v11040                                                                
      0.0        4,977,366      1,808       2,753.0       3,296.0       1,536       4,544         770.8  CUDA_KERNEL  triton_poi_fused__to_copy_40                                                                        
      0.0        4,961,001        851       5,829.6       5,824.0       3,264       6,688         293.4  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_42                             
      0.0        4,888,973        858       5,698.1       5,664.0       2,816       7,200         530.2  CUDA_KERNEL  triton_red_fused_convolution_backward_44                                                            
      0.0        4,829,706        533       9,061.4       9,056.0       4,768      10,400         551.4  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_44                             
      0.0        4,694,379        531       8,840.6       8,736.0       5,504      10,112         496.3  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_47                                                             
      0.0        4,526,642        745       6,076.0       6,080.0       5,536       6,688         196.2  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_leaky_relu_67                                                 
      0.0        4,397,264         11     399,751.3     399,775.0     398,942     400,831         555.1  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::sign_kernel_cuda(at::TensorItera…
      0.0        4,373,617         11     397,601.5     397,535.0     396,703     398,975         655.5  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<ch…
      0.0        4,231,737         20     211,586.9     201,235.0     135,727     411,070      74,409.9  CUDA_API     cudaGraphLaunch_v10000                                                                              
      0.0        4,206,094        743       5,661.0       5,632.0       3,008       6,976         317.0  CUDA_KERNEL  triton_red_fused_leaky_relu_mul_sum_52                                                              
      0.0        4,055,571      1,485       2,731.0       2,592.0       2,048       3,744         287.8  CUDA_KERNEL  triton_red_fused__to_copy_convolution_backward_30                                                   
      0.0        3,923,314         11     356,664.9     356,511.0     356,447     358,015         455.5  CUDA_KERNEL  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0        3,897,652        642       6,071.1       5,888.0       4,096       8,576         575.5  CUDA_KERNEL  triton_poi_fused_leaky_relu_backward_42                                                             
      0.0        3,649,236         22     165,874.4       2,040.0         370   2,639,167     562,153.7  CUDA_API     cuKernelGetFunction                                                                                 
      0.0        3,201,429        849       3,770.8       3,744.0       3,296       4,448         169.9  CUDA_KERNEL  triton_red_fused__to_copy_convolution_backward_92                                                   
      0.0        3,170,158        531       5,970.2       5,632.0       2,848       8,224         800.7  CUDA_KERNEL  triton_per_fused_leaky_relu_leaky_relu_backward_mul_sum_51                                          
      0.0        3,078,127      1,386       2,220.9       2,239.0       1,600       3,232         119.9  CUDA_KERNEL  triton_poi_fused__to_copy_35                                                                        
      0.0        3,042,453      1,167       2,607.1       2,592.0       2,240       3,136         105.2  CUDA_KERNEL  triton_red_fused__to_copy_convolution_backward_86                                                   
      0.0        3,017,235          6     502,872.5     120,991.0      58,848   2,475,094     966,505.4  CUDA_KERNEL  sm90_xmma_wgrad_indexed_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_warpgroup…
      0.0        2,943,250      1,486       1,980.7       1,983.0       1,472       2,656         160.5  CUDA_KERNEL  triton_poi_fused__to_copy_22                                                                        
      0.0        2,627,124      1,168       2,249.3       2,336.0       1,600       3,168         219.4  CUDA_KERNEL  triton_poi_fused__to_copy_37                                                                        
      0.0        2,565,622      1,061       2,418.1       2,400.0       1,888       3,104         159.2  CUDA_KERNEL  triton_red_fused__to_copy_convolution_backward_41                                                   
      0.0        2,399,512         11     218,137.5     218,015.0     217,216     219,040         691.9  CUDA_KERNEL  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<fl…
      0.0        2,332,763        637       3,662.1       3,552.0       2,784       4,864         408.4  CUDA_KERNEL  triton_red_fused__to_copy_convolution_backward_11                                                   
      0.0        2,246,902          1   2,246,902.0   2,246,902.0   2,246,902   2,246,902           0.0  CUDA_KERNEL  triton_poi_fused__to_copy_cat_convolution_81                                                        
      0.0        2,243,865      1,274       1,761.3       1,760.0       1,440       2,176          93.2  CUDA_KERNEL  triton_poi_fused__to_copy_9                                                                         
      0.0        2,168,469      1,168       1,856.6       1,856.0       1,440       2,528         104.4  CUDA_KERNEL  triton_poi_fused__to_copy_17                                                                        
      0.0        2,158,647        849       2,542.6       2,560.0       1,760       3,296         162.0  CUDA_KERNEL  triton_poi_fused__to_copy_61                                                                        
      0.0        2,148,566      1,168       1,839.5       1,824.0       1,408       2,496         101.6  CUDA_KERNEL  triton_poi_fused__to_copy_13                                                                        
      0.0        2,144,181        955       2,245.2       2,208.0       1,728       3,104         221.1  CUDA_KERNEL  triton_poi_fused__to_copy_43                                                                        
      0.0        2,096,215      1,169       1,793.2       1,792.0       1,408       2,304         131.8  CUDA_KERNEL  triton_poi_fused__to_copy_7                                                                         
      0.0        2,075,289        743       2,793.1       2,688.0       2,080       3,456         241.5  CUDA_KERNEL  triton_red_fused__to_copy_convolution_backward_26                                                   
      0.0        2,070,290          3     690,096.7     242,302.0      23,011   1,804,977     971,720.5  CUDA_API     cudaGraphExecDestroy_v10000                                                                         
      0.0        2,062,900      1,062       1,942.5       1,952.0       1,472       2,496         154.2  CUDA_KERNEL  triton_poi_fused__to_copy_25                                                                        
      0.0        1,970,808        743       2,652.5       2,560.0       2,240       3,232         202.5  CUDA_KERNEL  triton_red_fused__to_copy_convolution_backward_15                                                   
      0.0        1,877,943          5     375,588.6     156,575.0     153,535   1,254,074     491,092.7  CUDA_KERNEL  sm90_xmma_dgrad_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_warpgroupsize1x1…
      0.0        1,852,670        955       1,940.0       1,920.0       1,504       2,624         114.9  CUDA_KERNEL  triton_poi_fused__to_copy_28                                                                        
      0.0        1,847,960      1,061       1,741.7       1,728.0       1,376       2,208         115.6  CUDA_KERNEL  triton_poi_fused__to_copy_81                                                                        
      0.0        1,847,926        641       2,882.9       2,880.0       2,080       3,936         193.8  CUDA_KERNEL  triton_poi_fused__to_copy_46                                                                        
      0.0        1,843,761        960       1,920.6       1,919.5       1,536       2,368          98.8  CUDA_KERNEL  triton_poi_fused__to_copy_20                                                                        
      0.0        1,812,730        849       2,135.1       2,144.0       1,504       2,816         100.2  CUDA_KERNEL  triton_poi_fused__to_copy_31                                                                        
      0.0        1,774,618        849       2,090.2       2,080.0       1,632       2,720         111.0  CUDA_KERNEL  triton_poi_fused__to_copy_32                                                                        
      0.0        1,756,953          1   1,756,953.0   1,756,953.0   1,756,953   1,756,953           0.0  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_128x256_32x3_nn_align2>(T1::Params)  
      0.0        1,749,146        646       2,707.7       2,688.0       2,368       3,328          93.1  CUDA_KERNEL  triton_red_fused__to_copy_convolution_backward_19                                                   
      0.0        1,747,577        849       2,058.4       2,048.0       1,504       2,656          96.8  CUDA_KERNEL  triton_poi_fused__to_copy_26                                                                        
      0.0        1,737,657        637       2,727.9       2,656.0       2,048       3,360         207.3  CUDA_KERNEL  triton_poi_fused__to_copy_39                                                                        
      0.0        1,700,638        743       2,288.9       2,208.0       1,600       3,104         216.0  CUDA_KERNEL  triton_poi_fused__to_copy_33                                                                        
      0.0        1,679,932        752       2,234.0       2,240.0       1,888       2,592          98.2  CUDA_KERNEL  triton_red_fused__to_copy_convolution_backward_45                                                   
      0.0        1,674,966        849       1,972.9       1,952.0       1,504       2,336          90.3  CUDA_KERNEL  triton_poi_fused__to_copy_23                                                                        
      0.0        1,644,792        645       2,550.1       2,496.0       2,112       3,168         183.8  CUDA_KERNEL  triton_red_fused__to_copy_convolution_backward_34                                                   
      0.0        1,620,919         32      50,653.7       3,880.0       2,891     320,415      88,838.5  CUDA_API     cudaStreamCreateWithFlags                                                                           
      0.0        1,584,761        428       3,702.7       3,680.0       3,264       4,096         169.5  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_leaky_relu_61                                                 
      0.0        1,580,442        849       1,861.5       1,856.0       1,472       2,208          99.5  CUDA_KERNEL  triton_poi_fused__to_copy_82                                                                        
      0.0        1,575,032        849       1,855.2       1,824.0       1,504       2,240          99.3  CUDA_KERNEL  triton_poi_fused__to_copy_84                                                                        
      0.0        1,566,230        849       1,844.8       1,824.0       1,440       2,176         103.3  CUDA_KERNEL  triton_poi_fused__to_copy_14                                                                        
      0.0        1,555,509        849       1,832.2       1,824.0       1,440       2,368         149.4  CUDA_KERNEL  triton_poi_fused__to_copy_69                                                                        
      0.0        1,550,428        849       1,826.2       1,824.0       1,504       2,304          98.6  CUDA_KERNEL  triton_per_fused_leaky_relu_mul_sum_68                                                              
      0.0        1,539,482         68      22,639.4       1,104.0         704     556,062      91,417.9  MEMORY_OPER  [CUDA memset]                                                                                       
      0.0        1,537,402        849       1,810.8       1,824.0       1,600       2,272         118.6  CUDA_KERNEL  triton_poi_fused__to_copy_94                                                                        
      0.0        1,498,846        637       2,353.0       2,336.0       1,664       3,168         169.6  CUDA_KERNEL  triton_poi_fused__to_copy_60                                                                        
      0.0        1,498,843        849       1,765.4       1,760.0       1,408       2,432         110.1  CUDA_KERNEL  triton_poi_fused__to_copy_11                                                                        
      0.0        1,494,169        637       2,345.6       2,336.0       1,664       2,720         105.1  CUDA_KERNEL  triton_poi_fused__to_copy_36                                                                        
      0.0        1,468,894        531       2,766.3       2,592.0       1,888       3,744         375.9  CUDA_KERNEL  triton_poi_fused__to_copy_55                                                                        
      0.0        1,464,922        637       2,299.7       2,176.0       1,600       3,136         301.7  CUDA_KERNEL  triton_poi_fused__to_copy_29                                                                        
      0.0        1,437,336        637       2,256.4       2,176.0       1,664       2,848         200.2  CUDA_KERNEL  triton_poi_fused__to_copy_27                                                                        
      0.0        1,418,748        637       2,227.2       2,208.0       1,632       2,688          93.4  CUDA_KERNEL  triton_poi_fused__to_copy_34                                                                        
      0.0        1,394,077          4     348,519.3      18,435.5      12,571   1,344,635     664,090.0  CUDA_API     cudaHostAlloc                                                                                       
      0.0        1,383,802          1   1,383,802.0   1,383,802.0   1,383,802   1,383,802           0.0  CUDA_KERNEL  sm80_xmma_dgrad_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4…
      0.0        1,359,129        743       1,829.2       1,824.0       1,632       2,400         110.2  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_2                                                    
      0.0        1,325,881        637       2,081.4       2,080.0       1,536       2,720         107.9  CUDA_KERNEL  triton_poi_fused__to_copy_30                                                                        
      0.0        1,308,153        637       2,053.6       2,016.0       1,600       2,656         114.9  CUDA_KERNEL  triton_poi_fused__to_copy_70                                                                        
      0.0        1,302,458          1   1,302,458.0   1,302,458.0   1,302,458   1,302,458           0.0  CUDA_KERNEL  triton_poi_fused__to_copy_clone_convolution_47                                                      
      0.0        1,298,873        637       2,039.0       2,016.0       1,504       2,432         101.2  CUDA_KERNEL  triton_poi_fused__to_copy_72                                                                        
      0.0        1,298,682        637       2,038.7       2,016.0       1,504       2,688         116.7  CUDA_KERNEL  triton_poi_fused__to_copy_50                                                                        
      0.0        1,291,483        641       2,014.8       2,016.0       1,504       2,464          96.3  CUDA_KERNEL  triton_poi_fused__to_copy_24                                                                        
      0.0        1,288,794        425       3,032.5       3,008.0       2,688       3,424         105.0  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_67                                                   
      0.0        1,264,060        637       1,984.4       1,984.0       1,568       2,304          80.9  CUDA_KERNEL  triton_poi_fused__to_copy_66                                                                        
      0.0        1,253,659        743       1,687.3       1,728.0       1,344       2,016         118.7  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_0                                                             
      0.0        1,233,786          7     176,255.1     143,840.0     113,471     363,647      85,254.8  CUDA_KERNEL  sm90_xmma_fprop_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_warpgroupsize1x1…
      0.0        1,227,672        637       1,927.3       1,920.0       1,600       2,208          96.6  CUDA_KERNEL  triton_poi_fused__to_copy_79                                                                        
      0.0        1,222,685        319       3,832.9       3,840.0       3,520       4,256         105.1  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_56                                                   
      0.0        1,186,587          1   1,186,587.0   1,186,587.0   1,186,587   1,186,587           0.0  CUDA_KERNEL  triton_tem_fused__to_copy_convolution_83                                                            
      0.0        1,184,314        637       1,859.2       1,856.0       1,472       2,144          94.3  CUDA_KERNEL  triton_poi_fused__to_copy_16                                                                        
      0.0        1,156,350        531       2,177.7       2,144.0       1,664       2,624         116.3  CUDA_KERNEL  triton_poi_fused__to_copy_48                                                                        
      0.0        1,151,515        425       2,709.4       2,720.0       2,304       3,264          95.0  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_80                                                   
      0.0        1,132,793        637       1,778.3       1,760.0       1,440       2,368         113.4  CUDA_KERNEL  triton_poi_fused__to_copy_12                                                                        
      0.0        1,132,731        647       1,750.7       1,760.0       1,376       2,144         122.6  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_3                                                             
      0.0        1,132,316        637       1,777.6       1,760.0       1,440       2,272         106.7  CUDA_KERNEL  triton_poi_fused__to_copy_8                                                                         
      0.0        1,131,738        637       1,776.7       1,760.0       1,440       2,432         110.5  CUDA_KERNEL  triton_poi_fused__to_copy_4                                                                         
      0.0        1,091,709        121       9,022.4       6,140.0         371     143,217      14,653.9  CUDA_API     cudaMemsetAsync                                                                                     
