
NOTICE: Existing SQLite export found: gan_profile.sqlite
        It is assumed file was previously exported from: gan_profile.nsys-rep
        Consider using --force-export=true if needed.

Processing [gan_profile.sqlite] with [/opt/nvidia/nsight-systems/2025.3.2/host-linux-x64/reports/cuda_api_gpu_sum.py]... 

 ** CUDA Summary (API/Kernels/MemOps) (cuda_api_gpu_sum):

 Time (%)  Total Time (ns)  Instances    Avg (ns)      Med (ns)     Min (ns)    Max (ns)    StdDev (ns)    Category                                                 Operation                                              
      0.2       26,591,531         11   2,417,411.9   2,417,592.0   2,348,377    2,475,960      38,667.6  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align4>(T1::Params)               
      0.2       26,465,643         33     801,989.2      21,760.0      11,808    2,392,888   1,127,590.2  CUDA_KERNEL  void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(…
      0.2       26,451,944        132     200,393.5      72,848.0       9,696      687,038     250,753.8  CUDA_KERNEL  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.2       21,863,416         55     397,516.7     166,495.0      37,888    1,270,396     460,787.7  CUDA_KERNEL  sm90_xmma_dgrad_implicit_gemm_indexed_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize256x64x32_warpgroups…
      0.1       20,202,003      1,386      14,575.8       7,931.0       3,080    2,823,270     111,403.2  CUDA_API     cudaLaunchKernelExC_v11060                                                                          
      0.1       19,889,928         30     662,997.6      62,118.0      17,511    6,932,724   1,343,013.1  CUDA_API     cuLibraryUnload                                                                                     
      0.1       19,647,646         11   1,786,149.6   1,788,026.0   1,775,034    1,793,754       5,983.9  CUDA_KERNEL  void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688dgrad_optimized_tf32_256x64_16x4_nhwc_unity_st…
      0.1       18,679,046         11   1,698,095.1   1,698,491.0   1,695,835    1,699,866       1,198.3  CUDA_KERNEL  sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize256x32x32_warpgroupsize1x1x1…
      0.1       15,058,818          4   3,764,704.5   4,669,137.0     864,963    4,855,581   1,935,662.9  CUDA_API     cuLibraryLoadData                                                                                   
      0.1       14,303,088         55     260,056.1     300,511.0      94,336      306,943      83,258.4  CUDA_KERNEL  sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_warpgroupsize1x1x1…
      0.1       13,236,662         22     601,666.5     601,373.5     353,055      851,357     253,728.0  CUDA_KERNEL  sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x32_warpgroupsize1x1x1_…
      0.1       13,091,604         44     297,536.5     297,327.0     293,023      304,447       2,152.6  CUDA_KERNEL  sm90_xmma_dgrad_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize256x64x32_warpgroupsize1x1x1…
      0.1       10,877,810          5   2,175,562.0   2,025,960.0   1,927,436    2,604,129     292,621.4  CUDA_API     cudaGetDeviceProperties_v2_v12000                                                                   
      0.1       10,204,314         33     309,221.6     290,911.0     258,687      382,047      46,771.6  CUDA_KERNEL  sm90_xmma_dgrad_implicit_gemm_indexed_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_warpgroups…
      0.1        9,245,349         22     420,243.1     419,678.5      51,968      789,341     375,663.2  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align4>(T1::Params)              
      0.1        9,179,011         44     208,613.9     208,415.5     205,823      211,679       1,473.2  CUDA_KERNEL  sm90_xmma_wgrad_indexed_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize256x64x32_warpgroups…
      0.1        8,796,961         22     399,861.9     399,230.5      35,071      766,333     372,471.1  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x6_nt_align4>(T1::Params)              
      0.1        8,546,116         33     258,973.2     263,040.0     213,983      300,223      34,716.9  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_tn_align4>(T1::Params)              
      0.1        8,272,681         33     250,687.3     266,623.0     209,919      275,552      28,473.3  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x64_32x3_nt_align4>(T1::Params)              
      0.1        7,988,351        385      20,749.0       1,100.0         400    6,145,965     313,549.7  CUDA_API     cuKernelGetFunction                                                                                 
      0.1        7,700,584        917       8,397.6       6,451.0       2,880      786,729      26,178.8  CUDA_API     cudaMemsetAsync                                                                                     
      0.1        7,631,176         55     138,748.7      83,360.0      12,032      342,879     131,049.8  CUDA_KERNEL  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
      0.0        6,460,492         11     587,317.5     587,518.0     584,414      588,670       1,152.3  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, floa…
      0.0        6,398,219        132      48,471.4      44,495.5      28,224       75,039      12,098.2  CUDA_KERNEL  sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x…
      0.0        6,184,109         66      93,698.6      94,463.5      88,032       95,904       2,082.8  CUDA_KERNEL  sm90_xmma_wgrad_indexed_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroup…
      0.0        4,388,721         11     398,974.6     399,038.0     398,078      400,191         705.6  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::sign_kernel_cuda(at::TensorItera…
      0.0        4,341,395         11     394,672.3     394,687.0     393,567      395,582         571.7  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<ch…
      0.0        4,062,452         44      92,328.5      92,303.5      91,232       93,216         504.9  CUDA_KERNEL  sm90_xmma_dgrad_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x…
      0.0        3,922,932         11     356,630.2     356,542.0     356,479      357,343         248.8  CUDA_KERNEL  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0        3,674,613         11     334,055.7     333,823.0     333,151      335,231         741.0  CUDA_KERNEL  sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_off_…
      0.0        3,580,436         11     325,494.2     325,599.0     324,159      326,463         668.9  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x4_nt_align4>(T1::Params)              
      0.0        3,511,536        385       9,120.9       8,030.0       4,421       47,272       5,040.8  CUDA_API     cuLaunchKernel                                                                                      
      0.0        3,084,278         55      56,077.8      56,063.0      54,944       57,312         500.3  CUDA_KERNEL  sm90_xmma_dgrad_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize256x128x32_warpgroupsize2x1x…
      0.0        2,899,763        209      13,874.5      12,384.0       4,288       21,664       4,527.5  CUDA_KERNEL  void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspace_kernel<xmma__5x_cudnn::implicit_g…
      0.0        2,458,518         11     223,501.6     223,295.0     222,687      224,799         710.1  CUDA_KERNEL  void cutlass__5x_cudnn::Kernel<cutlass__5x_cudnn::conv::kernel::ImplicitGemmConvolution<cutlass__5x…
      0.0        2,439,159         33      73,913.9      59,583.0      52,224      110,208      25,475.3  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_16x4_nn_align4>(T1::Params)             
      0.0        2,406,548         32      75,204.6       7,760.5       4,800      646,143     145,237.2  CUDA_API     cudaStreamCreateWithFlags                                                                           
      0.0        2,403,320         11     218,483.6     218,367.0     217,792      219,903         614.3  CUDA_KERNEL  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<fl…
      0.0        2,351,417         22     106,882.6     106,943.5      23,136      190,720      85,438.0  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
      0.0        2,245,399         55      40,825.4      47,232.0      22,240       53,855      11,671.3  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x5_nt_align4>(T1::Params)             
      0.0        1,972,122         33      59,761.3      51,040.0      18,848      109,824      37,446.5  CUDA_KERNEL  sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_off_…
      0.0        1,635,897         67      24,416.4       1,888.0       1,216      134,303      48,434.0  MEMORY_OPER  [CUDA memcpy Device-to-Device]                                                                      
      0.0        1,543,566          3     514,522.0      22,211.0      14,410    1,506,945     859,472.4  CUDA_API     cudaHostAlloc                                                                                       
      0.0        1,538,361         33      46,617.0      47,456.0      39,424       53,376       5,312.7  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_tn_align4>(T1::Params)             
      0.0        1,407,355         44      31,985.3      32,192.0      29,952       33,696       1,229.5  CUDA_KERNEL  void cudnn::cnn::reduce_wgrad_nchw_helper<float, float>(void *, const void *, T1, int, int)         
      0.0        1,186,302         11     107,845.6     107,775.0     106,911      108,480         489.3  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x256_32x4_nt_align4>(T1::Params)              
      0.0        1,130,910         22      51,405.0      51,455.5      46,208       56,704       5,007.2  CUDA_KERNEL  void cutlass__5x_cudnn::Kernel<cutlass__5x_cudnn::conv::kernel::ImplicitGemmConvolution<cutlass__5x…
      0.0        1,128,539        917       1,230.7       1,152.0         704        8,960         980.8  MEMORY_OPER  [CUDA memset]                                                                                       
      0.0        1,043,196         22      47,418.0      47,343.0      37,280       57,696      10,100.2  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4>(T1::Params)             
      0.0          914,554        165       5,542.8       4,832.0       3,232        9,792       2,071.4  CUDA_KERNEL  void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, floa…
      0.0          794,846         22      36,129.4      35,984.0      27,488       44,992       8,435.1  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_32x3_nt_align1>(T1::Params)             
      0.0          736,189         22      33,463.1      33,376.0      25,024       42,240       8,360.8  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_32x3_tn_align1>(T1::Params)             
      0.0          658,430         11      59,857.3      60,000.0      58,656       60,479         564.7  CUDA_KERNEL  sm90_xmma_wgrad_indexed_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_warpgroups…
      0.0          658,269         22      29,921.3      29,600.0      23,776       35,392       4,878.8  CUDA_KERNEL  sm90_xmma_dgrad_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x…
      0.0          641,567         22      29,162.1      33,120.0      19,424       36,352       6,740.8  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          634,397         88       7,209.1       7,152.0       6,656        8,160         266.1  CUDA_KERNEL  sm90_xmma_wgrad_indexed_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x32_warpgroupsi…
      0.0          627,516         22      28,523.5      28,640.0      26,592       30,240       1,368.4  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListScalarListMe…
      0.0          546,047         22      24,820.3      25,055.5      17,920       31,424       6,301.2  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          511,071         22      23,230.5      23,168.0      22,592       24,288         487.8  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          475,054          2     237,527.0     237,527.0     207,901      267,153      41,897.5  CUDA_API     cuModuleLoadData                                                                                    
      0.0          474,332         22      21,560.5      21,551.5      20,896       22,944         482.8  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          464,063        132       3,515.6       3,616.0       2,528        4,128         313.0  CUDA_KERNEL  void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspace_kernel<xmma__5x_cudnn::implicit_g…
      0.0          408,500          1     408,500.0     408,500.0     408,500      408,500           0.0  CUDA_API     cudaStreamCreate                                                                                    
      0.0          383,743        287       1,337.1       1,344.0       1,056        2,048         171.3  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c…
      0.0          353,919         11      32,174.5      32,000.0      31,712       32,672         357.6  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align1>(T1::Params)             
      0.0          342,972      1,257         272.8         210.0          69       25,012         786.5  CUDA_API     cuGetProcAddress_v2                                                                                 
      0.0          319,071         11      29,006.5      28,864.0      28,480       30,080         456.3  CUDA_KERNEL  sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize64x128x32_warpgroupsize1x1x1_execute_segment_k_off_k…
      0.0          292,799         11      26,618.1      26,431.0      25,184       29,408       1,112.5  CUDA_KERNEL  sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x128x32_warpgroupsize1x1x1…
      0.0          289,696         48       6,035.3       2,656.0       2,496       81,728      15,606.3  MEMORY_OPER  [CUDA memcpy Device-to-Host]                                                                        
      0.0          283,840         11      25,803.6      25,824.0      25,376       26,368         343.2  CUDA_KERNEL  void nhwcAddPaddingKernel<float, float, float, (bool)1, (cudnnKernelDataType_t)0>(int, int, int, in…
      0.0          279,999         33       8,484.8       8,672.0       3,808       13,120       3,638.8  CUDA_KERNEL  void cutlass__5x_cudnn::Kernel<cutlass__5x_cudnn::reduction::kernel::ReduceSplitK<cutlass__5x_cudnn…
      0.0          256,926         22      11,678.5      11,616.0       8,608       14,816       3,034.4  CUDA_KERNEL  sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize128x32x8_stage3_warpsize2x2x1_ffma_aligna4_alignc4_ex…
      0.0          254,782         85       2,997.4       2,432.0       1,792        5,504       1,247.1  CUDA_KERNEL  void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::nat…
      0.0          227,087        244         930.7         591.0         260       12,551       1,215.9  CUDA_API     cudaStreamIsCapturing_v10000                                                                        
      0.0          216,320         11      19,665.5      19,744.0      18,912       20,928         608.9  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListScalarListMe…
      0.0          216,127          1     216,127.0     216,127.0     216,127      216,127           0.0  CUDA_KERNEL  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
      0.0          209,791          1     209,791.0     209,791.0     209,791      209,791           0.0  CUDA_KERNEL  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
      0.0          197,280         44       4,483.6       4,448.0       3,328        4,992         371.5  CUDA_KERNEL  void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspace_kernel<xmma__5x_cudnn::implicit_g…
      0.0          191,454         11      17,404.9      17,280.0      16,832       18,143         430.6  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          171,167         44       3,890.2       3,872.0       3,648        5,280         245.5  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_tn_align4>(T1::Params)               
      0.0          158,069         19       8,319.4       8,551.0       1,370       17,931       4,998.3  CUDA_API     cuLibraryGetKernel                                                                                  
      0.0          124,832         11      11,348.4      11,296.0      10,976       11,840         269.7  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          124,352         11      11,304.7      11,360.0      10,752       11,776         333.5  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          113,856         11      10,350.5      10,336.0       9,824       11,136         349.2  CUDA_KERNEL  sm90_xmma_wgrad_indexed_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroup…
      0.0           90,624         11       8,238.5       8,256.0       8,064        8,448         118.3  CUDA_KERNEL  void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, (bool)0, (bool)1, (cudnnKern…
      0.0           88,575         11       8,052.3       8,191.0       7,168        8,320         313.9  CUDA_KERNEL  sm90_xmma_wgrad_indexed_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_warpgroups…
      0.0           78,368         11       7,124.4       7,072.0       6,880        7,392         162.7  CUDA_KERNEL  sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize32x32x8_stage3_warpsize1x2x1_ffma_aligna4_alignc4_exe…
      0.0           62,368         11       5,669.8       5,664.0       5,536        5,920         111.6  CUDA_KERNEL  sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize64x32x8_stage3_warpsize1x2x1_ffma_aligna4_alignc4_exe…
      0.0           60,224         33       1,825.0       1,856.0       1,472        2,272         214.3  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, floa…
      0.0           35,135         11       3,194.1       3,264.0       2,912        3,456         199.7  CUDA_KERNEL  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::NormTwoOps…
      0.0           29,440         11       2,676.4       2,624.0       2,528        2,848         107.4  CUDA_KERNEL  void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(…
      0.0           25,152         11       2,286.5       2,304.0       2,176        2,432          94.2  CUDA_KERNEL  void at::native::lpnorm_cleanup<float, (at::native::NormType)1, float, float>(const T4 *, at::nativ…
      0.0           19,968         11       1,815.3       1,760.0       1,696        1,952         102.3  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::reciprocal_kernel_cuda(at::Tenso…
      0.0           19,663         35         561.8         370.0         349        3,790         740.5  CUDA_API     cudaOccupancyMaxActiveClusters_v11070                                                               
      0.0           19,391          2       9,695.5       9,695.5       2,430       16,961      10,275.0  CUDA_API     cudaFree                                                                                            
      0.0           17,761          4       4,440.3       3,655.0       2,180        8,271       2,700.3  CUDA_API     cuInit                                                                                              
      0.0           17,728         11       1,611.6       1,664.0       1,472        1,856         127.4  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, st…
      0.0           17,504         11       1,591.3       1,632.0       1,472        1,664          79.8  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(a…
      0.0           14,421          1      14,421.0      14,421.0      14,421       14,421           0.0  CUDA_API     cudaStreamDestroy                                                                                   
      0.0           11,130         20         556.5         420.0         240        2,420         566.9  CUDA_API     cuOccupancyMaxActiveClusters                                                                        
      0.0            8,381          1       8,381.0       8,381.0       8,381        8,381           0.0  CUDA_API     cudaProfilerStart                                                                                   
      0.0            5,500          2       2,750.0       2,750.0       2,480        3,020         381.8  CUDA_API     cudaEventCreateWithFlags                                                                            
      0.0            3,780          2       1,890.0       1,890.0       1,890        1,890           0.0  CUDA_API     cudaOccupancyAvailableDynamicSMemPerBlock_v10200                                                    
      0.0            2,879          2       1,439.5       1,439.5       1,309        1,570         184.6  CUDA_API     cuOccupancyAvailableDynamicSMemPerBlock                                                             
      0.0            1,690          2         845.0         845.0         380        1,310         657.6  CUDA_API     cudaGetDriverEntryPoint_v11030                                                                      
      0.0            1,590          4         397.5         215.0         120        1,040         430.8  CUDA_API     cuModuleGetLoadingMode                                                                              

Processing [gan_profile.sqlite] with [/opt/nvidia/nsight-systems/2025.3.2/host-linux-x64/reports/cuda_gpu_kern_sum.py]... 

 ** CUDA GPU Kernel Summary (cuda_gpu_kern_sum):

 Time (%)  Total Time (ns)  Instances   Avg (ns)     Med (ns)    Min (ns)    Max (ns)   StdDev (ns)                                                  Name                                                
 --------  ---------------  ---------  -----------  -----------  ---------  ----------  -----------  ----------------------------------------------------------------------------------------------------
     25.2      426,345,877        651    654,909.2    402,079.0      2,144   2,023,130    652,420.9  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
     10.1      171,146,847         88  1,944,850.5    586,590.0    154,656  10,482,142  3,170,254.5  sm90_xmma_wgrad_indexed_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x32_warpgroupsi…
      7.3      124,165,463        561    221,328.8     29,312.0      2,336   1,330,299    358,620.6  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      4.6       77,375,174        165    468,940.4    212,704.0     16,128   3,027,446    809,599.2  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      4.0       67,749,355        462    146,643.6     10,767.5      1,568   1,067,357    281,582.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::leaky_relu_kernel(at:…
      3.8       64,602,897         11  5,872,990.6  5,886,860.0  5,767,502   5,933,261     47,894.5  sm80_xmma_wgrad_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize16x64x64_st…
      3.7       62,515,784        506    123,549.0     54,624.0      5,760     811,294    165,390.4  void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapp…
      3.4       58,021,993        176    329,670.4     93,584.0      4,128   1,956,794    531,373.4  void cudnn::engines_precompiled::convertTensor_kernel<float, float, float, (cudnnKernelDataType_t)2…
      3.4       57,075,209         22  2,594,327.7  2,577,960.0  2,094,169   3,133,014    508,180.6  sm90_xmma_dgrad_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize256x32x32_warpgroupsize1x1x1…
      3.2       54,067,369        297    182,045.0     22,944.0      1,952   1,554,267    399,544.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::leaky_relu_backward_k…
      3.0       50,004,768         11  4,545,888.0  4,568,145.0  4,493,394   4,572,849     30,445.4  void wgrad_alg0_engine_NHWC<float, (int)128, (int)5, (int)5, (int)3, (int)3, (int)3, (bool)0, (int)…
