
NOTICE: Existing SQLite export found: gan_profile.sqlite
        It is assumed file was previously exported from: gan_profile.nsys-rep
        Consider using --force-export=true if needed.

Processing [gan_profile.sqlite] with [/opt/nvidia/nsight-systems/2025.3.2/host-linux-x64/reports/cuda_api_gpu_sum.py]... 

 ** CUDA Summary (API/Kernels/MemOps) (cuda_api_gpu_sum):

 Time (%)  Total Time (ns)  Instances    Avg (ns)       Med (ns)      Min (ns)      Max (ns)      StdDev (ns)    Category                                                 Operation                                              
      0.0          642,048         22       29,184.0       28,800.0       24,032         35,808        4,408.1  CUDA_KERNEL  sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x128x32_warpgroupsize1x1x1…
      0.0          638,526         22       29,023.9       33,168.0       18,848         35,775        6,659.3  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          625,983         22       28,453.8       28,528.0       26,560         30,208        1,319.5  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListScalarListMe…
      0.0          547,200         22       24,872.7       24,880.0       17,984         31,936        6,502.2  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          510,430         22       23,201.4       23,168.0       22,592         24,256          452.9  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          487,998         44       11,090.9       11,312.0        9,152         12,768          859.1  CUDA_KERNEL  sm90_xmma_wgrad_indexed_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroup…
      0.0          475,709         22       21,623.1       21,567.5       21,055         22,368          348.0  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          464,523          1      464,523.0      464,523.0      464,523        464,523            0.0  CUDA_API     cudaStreamCreate                                                                                    
      0.0          453,597         11       41,236.1       41,216.0       40,927         41,663          191.1  CUDA_KERNEL  sm80_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage4_w…
      0.0          394,143         55        7,166.2        7,136.0        6,304          7,616          188.0  CUDA_KERNEL  sm90_xmma_wgrad_indexed_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x32_warpgroupsi…
      0.0          387,678        287        1,350.8        1,344.0        1,088          2,016          166.6  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c…
      0.0          386,335        110        3,512.1        3,456.0        3,104          4,128          308.0  CUDA_KERNEL  void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspace_kernel<xmma__5x_cudnn::implicit_g…
      0.0          378,332      1,257          301.0          231.0           70         21,241          707.6  CUDA_API     cuGetProcAddress_v2                                                                                 
      0.0          291,502        371          785.7          540.0          251         11,351          824.3  CUDA_API     cudaStreamIsCapturing_v10000                                                                        
      0.0          276,799         48        5,766.6        2,656.0        2,464         74,368       14,331.7  MEMORY_OPER  [CUDA memcpy Device-to-Host]                                                                        
      0.0          266,208         44        6,050.2        4,704.0        1,952         13,152        4,044.2  CUDA_KERNEL  void cutlass__5x_cudnn::Kernel<cutlass__5x_cudnn::reduction::kernel::ReduceSplitK<cutlass__5x_cudnn…
      0.0          257,439         22       11,701.8       11,712.0        8,608         14,848        3,005.2  CUDA_KERNEL  sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize128x32x8_stage3_warpsize2x2x1_ffma_aligna4_alignc4_ex…
      0.0          255,072         85        3,000.8        2,432.0        1,792          5,504        1,245.6  CUDA_KERNEL  void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::nat…
      0.0          244,806        120        2,040.0        1,085.0          540         23,611        3,290.8  CUDA_API     cudaEventRecordWithFlags_v11010                                                                     
      0.0          220,544         11       20,049.5       20,224.0       18,944         20,800          629.1  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListScalarListMe…
      0.0          215,584          1      215,584.0      215,584.0      215,584        215,584            0.0  CUDA_KERNEL  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
      0.0          209,888          1      209,888.0      209,888.0      209,888        209,888            0.0  CUDA_KERNEL  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
      0.0          195,456         44        4,442.2        4,352.0        3,296          5,152          352.5  CUDA_KERNEL  void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspace_kernel<xmma__5x_cudnn::implicit_g…
      0.0          189,376         11       17,216.0       17,216.0       16,960         17,408          140.2  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          171,744         44        3,903.3        3,872.0        3,616          4,448          150.0  CUDA_KERNEL  void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_tn_align4>(T1::Params)               
      0.0          124,768         11       11,342.5       11,104.0       10,592         13,664          843.9  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0          124,320         11       11,301.8       11,328.0       10,848         11,872          330.0  CUDA_KERNEL  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0           90,720         11        8,247.3        8,320.0        7,360          8,672          329.5  CUDA_KERNEL  sm90_xmma_wgrad_indexed_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_warpgroups…
      0.0           77,887         11        7,080.6        7,040.0        6,880          7,327          136.4  CUDA_KERNEL  sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize32x32x8_stage3_warpsize1x2x1_ffma_aligna4_alignc4_exe…
      0.0           62,111         11        5,646.5        5,632.0        5,472          5,760           78.9  CUDA_KERNEL  sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize64x32x8_stage3_warpsize1x2x1_ffma_aligna4_alignc4_exe…
      0.0           59,168         33        1,793.0        1,728.0        1,440          2,304          235.2  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, floa…
      0.0           35,616         11        3,237.8        3,296.0        2,912          3,488          188.7  CUDA_KERNEL  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::NormTwoOps…
      0.0           29,728         11        2,702.5        2,688.0        2,592          2,880           96.4  CUDA_KERNEL  void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(…
      0.0           24,672         11        2,242.9        2,208.0        2,176          2,432           77.7  CUDA_KERNEL  void at::native::lpnorm_cleanup<float, (at::native::NormType)1, float, float>(const T4 *, at::nativ…
      0.0           22,391          1       22,391.0       22,391.0       22,391         22,391            0.0  CUDA_API     cudaStreamDestroy                                                                                   
      0.0           22,001          2       11,000.5       11,000.5        2,400         19,601       12,162.9  CUDA_API     cudaFree                                                                                            
      0.0           21,444         35          612.7          370.0          349          5,030          942.6  CUDA_API     cudaOccupancyMaxActiveClusters_v11070                                                               
      0.0           21,220          4        5,305.0        3,975.0        2,460         10,810        3,746.1  CUDA_API     cuInit                                                                                              
      0.0           20,032         11        1,821.1        1,760.0        1,728          1,952           93.2  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::reciprocal_kernel_cuda(at::Tenso…
      0.0           17,920         11        1,629.1        1,696.0        1,440          1,920          157.1  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, st…
      0.0           17,727         11        1,611.5        1,664.0        1,440          1,727          106.3  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(a…
      0.0           13,080         20          654.0          410.0          230          4,710          997.4  CUDA_API     cuOccupancyMaxActiveClusters                                                                        
      0.0            7,950          1        7,950.0        7,950.0        7,950          7,950            0.0  CUDA_API     cudaProfilerStart                                                                                   
      0.0            4,970          2        2,485.0        2,485.0          830          4,140        2,340.5  CUDA_API     cuOccupancyAvailableDynamicSMemPerBlock                                                             
      0.0            4,671          2        2,335.5        2,335.5        2,190          2,481          205.8  CUDA_API     cudaOccupancyAvailableDynamicSMemPerBlock_v10200                                                    
      0.0            2,270          2        1,135.0        1,135.0          370          1,900        1,081.9  CUDA_API     cudaGetDriverEntryPoint_v11030                                                                      
      0.0            1,360          4          340.0          225.0          200            710          247.3  CUDA_API     cuModuleGetLoadingMode                                                                              

Processing [gan_profile.sqlite] with [/opt/nvidia/nsight-systems/2025.3.2/host-linux-x64/reports/cuda_gpu_kern_sum.py]... 

 ** CUDA GPU Kernel Summary (cuda_gpu_kern_sum):

 Time (%)  Total Time (ns)  Instances   Avg (ns)     Med (ns)    Min (ns)   Max (ns)   StdDev (ns)                                                  Name                                                
 --------  ---------------  ---------  -----------  -----------  ---------  ---------  -----------  ----------------------------------------------------------------------------------------------------
      8.2      118,435,472        550    215,337.2     23,744.0      2,336  1,382,716    362,482.2  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      7.3      105,959,268        418    253,491.1     21,536.0      2,464  1,271,581    424,471.0  void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, (bool)0, (bool)1, (cudnnKern…
      6.0       86,943,025         33  2,634,637.1  1,555,933.0    415,519  5,977,202  2,410,237.8  sm80_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_war…
      5.8       83,346,013        352    236,778.4     23,456.0      2,112  1,558,813    450,791.3  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::leaky_relu_backward_k…
      5.3       76,885,497        748    102,788.1     13,600.0      2,304  1,071,805    257,228.6  void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, (bool)1, (bool)0, (cudnnKern…
      5.2       75,398,270      1,287     58,584.5     16,224.0      2,784  1,257,629    166,250.2  void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, (bool)0, (bool)1, (cudnnKern…
      4.9       70,858,104        176    402,602.9    188,671.5      3,232  1,515,996    412,624.3  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      4.7       67,765,215        462    146,678.0     10,752.0      1,600  1,066,717    281,667.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::leaky_relu_kernel(at:…
      4.5       64,665,860         11  5,878,714.5  5,864,018.0  5,816,178  5,934,865     36,643.6  sm80_xmma_wgrad_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize16x64x64_st…
